# x_m, y_m, w_tr_right_m, w_tr_left_m
-4.888169725964166901e+01, 2.206343409044948345e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.893461435925637204e+01, 2.138429534458702008e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.896604494779980143e+01, 2.070382361580831443e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.898141294317657923e+01, 2.002279976873585454e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.898445647749143461e+01, 1.934160934568063794e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.897779359862250459e+01, 1.866044470948139633e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.896328626946973372e+01, 1.797940198470994488e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.894227641749360203e+01, 1.729852883816705500e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.891574083199290612e+01, 1.661784865021869706e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.888439408382301821e+01, 1.593737305407843330e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.884875764932870368e+01, 1.525710862012661018e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.880920664208502302e+01, 1.457706055315686733e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.876600135997077246e+01, 1.389723487023461601e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.871930822379226100e+01, 1.321763983891296590e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.866921299905879295e+01, 1.253828711460681689e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.882140397672174004e+01, 1.187430852919817426e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.916492378647929939e+01, 1.128607065565771705e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.966063477718335406e+01, 1.081884451206290265e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.025731815308557060e+01, 1.049021310077480429e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.090949521034792724e+01, 1.029350331061712076e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.153939838110459704e+01, 1.003417407772200320e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.215032908744556295e+01, 9.732854766006017400e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.274612538210360668e+01, 9.402617834644571460e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.333006847827515884e+01, 9.051847089004558811e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.390470889099201912e+01, 8.686035591596578342e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.447196033427377415e+01, 8.308867915810276727e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.503324168785486847e+01, 7.922871934373358904e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.558960291322917158e+01, 7.529817431202019407e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.614182232165899222e+01, 7.130964851272188376e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.669047777936621202e+01, 6.727223790329208697e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.723599761391125185e+01, 6.319255941496459528e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.777869657436428952e+01, 5.907543063526310867e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.831880098606968943e+01, 5.492432379467664383e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.885646607381147533e+01, 5.074167022323553766e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.939178749962934489e+01, 4.652906263857272684e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.992480846670385120e+01, 4.228738485469716757e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-6.045552322173362114e+01, 3.801688717460217859e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-6.083221846224648743e+01, 3.234123433692599470e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-6.100805457280976185e+01, 2.576011499607477884e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-6.096992372626922929e+01, 1.895882325034460969e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-6.074272915466574574e+01, 1.253688987948828659e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-6.037162005600367820e+01, 6.824555046396825198e-01, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.990099970184693490e+01, 1.899657709226744429e-01, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.936464949404285107e+01, -2.299843572494580934e-01, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.878529544336191748e+01, -5.882838681657631685e-01, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.817746837932313753e+01, -8.958158433899257034e-01, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.755035290438785722e+01, -1.161815536359597445e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.690980625182117336e+01, -1.393612088208186606e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.625963472367504181e+01, -1.596852437428970095e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.560237003543547019e+01, -1.775829489468100153e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.493973869853050473e+01, -1.933783175448536618e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.427294862454570534e+01, -2.073141177725472240e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.360286732283142896e+01, -2.195700162121414944e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.293013531494045054e+01, -2.302757628569338522e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.225524041595208757e+01, -2.395205077873026944e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.157856821408689996e+01, -2.473591216865833164e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.096891505114274423e+01, -2.777487048484920340e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.046680468477825343e+01, -3.237829133843831642e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-5.006961167034749138e+01, -3.791243413430715137e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.975703966546213053e+01, -4.396494103083540494e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
